country,iso_code,indicator_name,indicator_number,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Philippines,PHL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.0140385,11.92647603,11.82992341,11.7415125,11.67561627,11.58624244,11.51564108,11.4420975,11.34716751,11.2181695,11.10103606,10.97464697,10.8428017,10.71565802,10.60067416,10.47367678,10.36803098,10.27608829,10.1966394
Philippines,PHL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.40262849,10.40621357,10.41587486,10.41836694,10.40931239,10.31870877,10.26234103,10.26001709,10.29532489,10.32553189,10.27274504,10.18059621,10.0596236,9.931111996,9.810695616,9.676825354,9.55354346,9.443524697,9.347742728
Philippines,PHL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.67546576,10.6907203,10.71556103,10.73560205,10.74446583,10.62296682,10.53311337,10.4946787,10.49754474,10.50926811,10.49866112,10.4556907,10.38887366,10.31514984,10.24564321,10.15106224,10.06751073,9.990839202,9.91202383
Philippines,PHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.46258613,58.68188238,58.91356871,59.16204385,59.44969346,59.83263942,60.26919803,60.7820348,61.33827027,61.87157738,62.15021024,62.40403319,62.62904128,62.85606712,63.1159012,63.31540795,63.59489479,63.91439103,64.20912271
Philippines,PHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,23176164,23777521,24382864,24982172,25578051,26180855,26788584,27428530,28108163,28809652,29429699,30068248,30708221,31343681,31977375,32569677,33181101,33800509,34407300
Philippines,PHL,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.57212841,58.80171526,59.03786699,59.28507282,59.5675125,59.91942908,60.32367898,60.80910863,61.34622979,61.86434054,62.13360749,62.38446143,62.60398474,62.81337946,63.041345,63.21689295,63.45131604,63.71391527,63.95343914
Philippines,PHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,23402668,23969182,24546082,25134367,25742645,26405277,27095387,27823526,28577079,29329079,29967301,30596372,31214094,31834931,32472302,33065538,33703687,34365393,35013429
Philippines,PHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.35453286,58.56358398,58.79077081,59.04038626,59.33310088,59.74687593,60.21543952,60.75535316,61.33043513,61.87869092,62.16655619,62.42330663,62.65373165,62.89816493,63.18949903,63.41270115,63.73680868,64.11275914,64.46237865
Philippines,PHL,"Population ages 15-64, total",SP.POP.1564.TO,46578822,47746665,48928880,50116488,51320691,52586114,53883967,55252064,56685246,58138729,59396985,60664607,61922305,63178605,64449674,65635238,66884827,68165926,69420730
Philippines,PHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.148052447,9.131740277,9.113852969,9.105266964,9.116598876,9.104530859,9.088615282,9.06664481,9.044044145,9.036418973,9.103278551,9.187353653,9.267671007,9.320631237,9.336456824,9.312995217,9.262351167,9.189025988,9.100866069
Philippines,PHL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.313197296,9.300732104,9.289574584,9.291283087,9.316655731,9.291886912,9.263264675,9.229077145,9.190197365,9.158451677,9.234784434,9.319376357,9.399785159,9.464267283,9.508585146,9.523064508,9.524924102,9.511818415,9.481261826
Philippines,PHL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.971644476,7.974222381,7.980681825,7.987297107,7.995240011,8.020271788,8.028967885,8.025671465,8.014927204,7.99657017,8.006538473,8.023181815,8.048278273,8.089627573,8.152161977,8.232415034,8.338766277,8.449103774,8.530593089
Philippines,PHL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.055403958,8.05520567,8.059317215,8.065561165,8.076004574,8.11639841,8.129814944,8.116801182,8.083958399,8.037804614,8.05159878,8.077696932,8.116017879,8.170808675,8.244789327,8.335112244,8.45066627,8.572474177,8.672897039
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.049152578,7.02487139,7.00126471,6.984771208,6.981089879,7.026593837,7.079361289,7.138398435,7.191633652,7.22420358,7.223184673,7.215371116,7.204818637,7.202155108,7.21532178,7.239763006,7.28001768,7.335062124,7.40267711
Philippines,PHL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.0700304,7.042959356,7.016932936,6.998398435,6.992685216,7.058890931,7.133446442,7.213506312,7.281600082,7.317126276,7.303869209,7.274554456,7.240012452,7.219958617,7.226628936,7.254375971,7.310507413,7.388642979,7.478259842
Philippines,PHL,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.230083633,6.226927102,6.219494682,6.210140753,6.202736081,6.256011201,6.303720805,6.344545437,6.382783923,6.422053277,6.426506742,6.446453907,6.47327596,6.497830077,6.516887341,6.529455059,6.544748296,6.563771491,6.587811835
Philippines,PHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.205771089,6.198381142,6.186748964,6.173806536,6.163367941,6.239119446,6.309687882,6.371869654,6.428680836,6.484005787,6.490198157,6.51088818,6.536786995,6.557567467,6.569105773,6.569078495,6.570452202,6.576723072,6.593059601
Philippines,PHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.374053548,5.397214709,5.423729626,5.446979466,5.465391048,5.51371657,5.577006109,5.657217169,5.745044828,5.825129284,5.82468711,5.810331846,5.789536057,5.776977889,5.782324365,5.798151574,5.836004134,5.885933902,5.932216306
Philippines,PHL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.304550639,5.325226248,5.348934145,5.369794141,5.386322503,5.457123519,5.543703762,5.646603397,5.755258361,5.854061798,5.850003385,5.830646467,5.805249621,5.79073372,5.797158756,5.812479488,5.854882945,5.911008784,5.960346323
Philippines,PHL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.490981674,4.520498039,4.527142668,4.534418028,4.556297637,4.622502019,4.706306639,4.799276286,4.896722665,4.999383303,5.037081219,5.07944593,5.121122916,5.156607785,5.183892353,5.190171838,5.194692638,5.201273113,5.215445255
Philippines,PHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.626324024,4.661053279,4.665780202,4.668841577,4.687773167,4.730367713,4.790230263,4.858786061,4.932216391,5.012263717,5.056604019,5.10649785,5.154862904,5.194184677,5.222034362,5.232485161,5.237374737,5.241432681,5.251407281
Philippines,PHL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.254821893,3.440750962,3.641557205,3.816214604,3.944102971,3.994396686,4.023808824,4.063582908,4.128571938,4.211111931,4.267015682,4.315079846,4.358143893,4.403366121,4.455713523,4.505354774,4.566551069,4.631263111,4.686686289
Philippines,PHL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.165312792,3.321948676,3.489510303,3.635823539,3.745386945,3.811756392,3.867202751,3.934738069,4.024492445,4.129469895,4.1765373,4.216531153,4.253240731,4.294502916,4.345245925,4.38950009,4.448587801,4.513772009,4.57130442
Philippines,PHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.508214471,2.510803097,2.524049354,2.57239714,2.667912665,2.832425706,3.003399787,3.145961338,3.244229335,3.311794148,3.388062135,3.468830029,3.54954962,3.626423403,3.698555919,3.757217204,3.81350705,3.869265567,3.926316738
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.337471038,2.349909087,2.371516926,2.421743212,2.509815692,2.654898854,2.81165084,2.953143799,3.06544654,3.157142247,3.226332299,3.295874093,3.364087977,3.430556638,3.495986282,3.546082711,3.598236119,3.653261792,3.711345327
Philippines,PHL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.007152846,2.027918492,2.051581558,2.074797063,2.097355404,2.122405949,2.1662277,2.248283919,2.367453479,2.499263567,2.564985069,2.630765149,2.698224788,2.771071379,2.851193289,2.932230569,3.018452173,3.105531931,3.187121693
Philippines,PHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.73634821,1.758003358,1.785532043,1.81395607,1.84209881,1.871332623,1.917248211,1.995658617,2.106533696,2.231977218,2.297490288,2.362602358,2.428554261,2.498011991,2.572463317,2.641773568,2.716348466,2.792945601,2.866435187
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.318276222,3.363489611,3.405604907,3.447284046,3.491757142,3.61518364,3.740845556,3.86655118,3.995816312,4.1370429,4.2189054,4.305725954,4.397125139,4.494951516,4.602141983,4.762957983,4.937096691,5.122568768,5.31499622
Philippines,PHL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1521025,1575260,1630249,1685780,1742576,1836778,1932923,2031038,2134513,2248836,2328805,2416595,2511106,2611772,2719318,2858704,3008587,3168706,3337731
Philippines,PHL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.844021619,3.895611577,3.947297726,4.000516291,4.058202779,4.203785136,4.352638667,4.502815349,4.658586914,4.82903269,4.916701692,5.013859722,5.119320702,5.234044645,5.360961458,5.548670159,5.753238784,5.973006194,6.203897544
Philippines,PHL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1122805,1161637,1198449,1234677,1271724,1340688,1411614,1483541,1557935,1638607,1702766,1768641,1836129,1906172,1980074,2078971,2184132,2294705,2408660
Philippines,PHL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.799713437,2.838212133,2.870427279,2.900244279,2.931141126,3.033557254,3.137100697,3.239454774,3.343547747,3.457144107,3.532353304,3.608415268,3.685525079,3.766137411,3.853126637,3.987026838,4.130397117,4.281047841,4.434525383
Philippines,PHL,"Population ages 65 and above, total",SP.POP.65UP.TO,2643766,2736712,2828422,2920213,3014303,3177337,3344521,3514771,3692700,3887446,4032010,4185710,4347506,4518017,4699395,4937469,5192506,5463318,5746394
Philippines,PHL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.522136778,1.541823938,1.561433537,1.582726298,1.60726466,1.652646558,1.689607165,1.71489762,1.737719815,1.774877312,1.808735563,1.863271227,1.930679169,2.002186827,2.074126152,2.150067689,2.228262134,2.308328092,2.389904936
Philippines,PHL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.270023952,1.272791069,1.272914427,1.277831923,1.291542385,1.328448403,1.362389585,1.388808793,1.413581341,1.450291708,1.485204988,1.534338664,1.592273836,1.653698835,1.716957171,1.781084568,1.849404279,1.920916991,1.993654843
Philippines,PHL,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.025844088,1.050553403,1.081011819,1.111716751,1.14097712,1.185473368,1.236475601,1.294148325,1.352535921,1.402752702,1.393810577,1.378706389,1.366191366,1.369240999,1.394643127,1.440959265,1.506118633,1.583834669,1.665161416
Philippines,PHL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.75188478,0.786100592,0.821532804,0.85013247,0.869613078,0.896291033,0.924859939,0.959321586,0.997822375,1.033596436,1.028466818,1.017430776,1.008540524,1.011958324,1.032249075,1.067100783,1.114697098,1.170840822,1.230035559
Philippines,PHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.70609296,0.692211346,0.681836325,0.682060761,0.69472237,0.724282771,0.763005394,0.808857668,0.859540608,0.914183871,0.929651118,0.948643476,0.970501501,0.990038235,1.003695536,1.015617656,1.021979296,1.031583857,1.05441673
Philippines,PHL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.442057523,0.434807286,0.429380065,0.431812535,0.44369637,0.471396888,0.505175765,0.540894295,0.575051968,0.607949254,0.624391387,0.638435583,0.649375609,0.655398937,0.656398403,0.658897173,0.65800987,0.659790916,0.670519768
Philippines,PHL,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.589947793,0.61102289,0.623016044,0.624012481,0.615238629,0.641382439,0.663550507,0.684911736,0.70879057,0.737218804,0.784504434,0.82323863,0.851948665,0.872578585,0.888496643,0.942025549,0.996878721,1.049259577,1.094414462
Philippines,PHL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.335747182,0.344513186,0.346599982,0.34046735,0.326289293,0.33742093,0.344675409,0.3504301,0.357092063,0.365306709,0.394290111,0.418210245,0.435335111,0.445081315,0.447521987,0.479944314,0.50828587,0.529499112,0.540315213
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,267.2062012,272.8821075,278.5389912,284.1014924,289.5202401,294.7602878,299.8473421,304.866234,309.937814,315.1449844,320.5220076,326.0309152,331.5945669,337.100104,342.4664185,347.6671932,352.7291948,357.6883053,..
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.132604802,2.101921201,2.051819246,1.977348825,1.889366661,1.793723347,1.711104341,1.65996179,1.649857391,1.666112353,1.691813951,1.704126853,1.692082958,1.646689216,1.579367402,1.507207616,1.445492801,1.39613428,1.363994679
Philippines,PHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.66381467,49.69784771,49.72835804,49.74476495,49.74106775,49.71451896,49.67041506,49.62044221,49.57994912,49.55908462,49.56070285,49.58027834,49.61138268,49.64494243,49.6747169,49.69957211,49.72156569,49.74165739,49.76158985
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,39568588,40436782,41300381,42139060,42939599,43693432,44408074,45105957,45818893,46569076,47365187,48198297,49051544,49899689,50724449,51520528,52293794,53050434,53800547
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,40104285,40928476,41751590,42571482,43386651,44195243,44997408,45796008,46595265,47397704,48204860,49014341,49820008,50613449,51388763,52143399,52879470,53601488,54316068
Philippines,PHL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.33618533,50.30215229,50.27164196,50.25523505,50.25893225,50.28548104,50.32958494,50.37955779,50.42005088,50.44091538,50.43929715,50.41972166,50.38861732,50.35505757,50.3252831,50.30042789,50.27843431,50.25834261,50.23841015
Philippines,PHL,"Population, total",SP.POP.TOTL,79672873,81365258,83051971,84710542,86326250,87888675,89405482,90901965,92414158,93966780,95570047,97212638,98871552,100513138,102113212,103663927,105173264,106651922,108116615
Poland,POL,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.772144931,4.579752841,4.464052152,4.405657334,4.394841237,4.441133478,4.5614157,4.719240826,4.857453911,4.936166223,5.091212128,5.065984887,4.924097213,4.774069228,4.693239689,4.516278646,4.498879275,4.589473525,4.683182952
Poland,POL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.337776051,5.129548766,5.006974235,4.948085883,4.941706956,4.996189853,5.132938842,5.311529057,5.468621701,5.560108294,5.727292429,5.693731518,5.53085364,5.359284159,5.264483477,5.0677649,5.048591952,5.148815657,5.252100714
Poland,POL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.83457236,18.19589553,17.62687171,17.09917338,16.61075731,16.19080446,15.86379522,15.61308865,15.40594999,15.21728757,15.15975819,15.03209089,14.89027175,14.81620544,14.8442953,14.78517064,14.87928021,15.05227681,15.18538648
Poland,POL,"Population ages 0-14, female",SP.POP.0014.FE.IN,3510570,3389319,3280541,3179943,3087234,3007378,2945283,2899295,2862509,2818447,2810655,2787018,2758287,2741695,2744790,2733293,2751952,2785016,2810174
Poland,POL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,17.82992047,17.21317996,16.66313977,16.15323506,15.68160396,15.27870057,14.96509378,14.72463473,14.52565312,14.3437098,14.30058056,14.18749582,14.05818205,13.99171839,14.02212,13.97166389,14.06503143,14.23202423,14.35955695
Poland,POL,"Population ages 0-14, male",SP.POP.0014.MA.IN,3693303,3567045,3453724,3348888,3252333,3167933,3101953,3053149,3014980,2970633,2959541,2934579,2905977,2890222,2894023,2880740,2898526,2931104,2955860
Poland,POL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,19.90047425,19.23960769,18.65148044,18.10590012,17.6006656,17.16311179,16.82229112,16.56110723,16.34576331,16.15050631,16.07649171,15.93236839,15.77647584,15.69356217,15.7183913,15.65026421,15.74523504,15.92463767,16.06374954
Poland,POL,"Population ages 0-14, total",SP.POP.0014.TO,7203862,6956357,6734271,6528844,6339569,6175378,6047368,5952609,5877617,5789081,5770297,5721689,5664289,5631897,5638815,5613942,5650381,5716064,5766024
Poland,POL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,6.064100345,5.8202744,5.549683564,5.273227944,5.023798811,4.820596759,4.653299025,4.528371989,4.447995055,4.409652669,4.408319349,4.486166389,4.633999402,4.808862399,4.945310225,5.018174807,5.014600282,4.93712765,4.826613419
Poland,POL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.77051396,6.507293053,6.213319117,5.912094227,5.640318066,5.416356607,5.231628265,5.09401575,5.006478579,4.9664009,4.960105035,5.043762734,5.205255253,5.395729453,5.542425196,5.621460835,5.61560269,5.526300842,5.399514687
Poland,POL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,6.993675192,6.813152721,6.649404054,6.474349785,6.262963916,6.016970333,5.750379055,5.477021911,5.22020415,4.997890905,4.801049087,4.635344543,4.500085436,4.408786763,4.383570087,4.437210433,4.551551875,4.705423053,4.849760581
Poland,POL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.792184243,7.602765871,7.431187092,7.245720012,7.018640575,6.750565326,6.457724015,6.155562424,5.870663026,5.623997117,5.389094244,5.194874138,5.040366948,4.938548554,4.911482631,4.961038474,5.081040396,5.249521173,5.412134143
Poland,POL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.137552453,7.93463744,7.678618574,7.418988171,7.185914681,6.961553962,6.766868006,6.587428251,6.396541472,6.179367985,5.947103061,5.701782575,5.45015513,5.206931521,4.985189249,4.794325318,4.617101136,4.472613103,4.386904401
Poland,POL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.049285966,8.832792715,8.558056448,8.281346641,8.035882216,7.797353629,7.589717413,7.397215487,7.190863923,6.954568194,6.677617177,6.383179662,6.08415441,5.79832369,5.539729208,5.311647407,5.100205088,4.928797773,4.826895332
Poland,POL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.86757816,69.24664044,69.58541301,69.93617479,70.31210837,70.62948367,70.92446295,71.16175479,71.29758784,71.31008654,71.06212577,70.78078546,70.43451995,69.98487494,69.42422084,68.87713146,68.18942444,67.42990642,66.69771627
Poland,POL,"Population ages 15-64, female",SP.POP.1564.FE.IN,13248534,13313187,13367001,13423799,13486840,13541123,13592886,13641870,13675258,13631261,13580753,13510391,13415392,13298124,13162552,13040760,12902062,12749478,12600211
Poland,POL,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.28830584,67.61308613,67.89618404,68.18920225,68.50640576,68.79439561,69.06596414,69.28288392,69.39438666,69.37254639,69.0987085,68.77551351,68.37433394,67.8644423,67.24262672,66.65993459,65.94152349,65.15254568,64.38513149
Poland,POL,"Population ages 15-64, male",SP.POP.1564.MA.IN,13092007,13160067,13217796,13279369,13348086,13397715,13443646,13488745,13525630,13497087,13467584,13430805,13377971,13304389,13209223,13112192,12993026,12857013,12725518
Poland,POL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.54312747,70.98159613,71.38133971,71.79544867,72.23589145,72.58565881,72.90661886,73.16660674,73.32941787,73.37991785,73.15712501,72.91830432,72.62865493,72.24125765,71.74364246,71.2349233,70.58008849,69.85194059,69.15737604
Poland,POL,"Population ages 15-64, total",SP.POP.1564.TO,26340524,26473243,26584808,26703186,26834929,26938980,27036802,27130959,27201173,27128349,27048558,26941406,26793429,26602465,26371771,26152707,25894815,25606338,25325706
Poland,POL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.995499271,8.127960693,8.227461639,8.265087085,8.223053256,8.082958416,7.855690961,7.57617022,7.297755801,7.053297545,6.840895669,6.673658152,6.529286465,6.369615213,6.172636173,5.957556882,5.709709846,5.446700702,5.196071824
Poland,POL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.81224451,8.972023853,9.099534455,9.160302225,9.132722277,8.99783007,8.763226237,8.468353817,8.173887484,7.917012304,7.708391241,7.530848961,7.357565589,7.150809279,6.895165665,6.630749102,6.329761957,6.009948464,5.701782502
Poland,POL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.080031427,7.263537433,7.440810473,7.612869844,7.775346094,7.91611057,8.031761107,8.106105102,8.116204054,8.050600702,7.908556456,7.702141442,7.455805876,7.209239828,6.988977552,6.811055224,6.656389884,6.51215395,6.352805149
Poland,POL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.738764868,7.938998246,8.13454657,8.327907665,8.515432146,8.690911744,8.844106394,8.95511283,8.995422523,8.950354661,8.854808833,8.68511347,8.462510994,8.225278945,7.998161087,7.782965529,7.577412774,7.372421727,7.147965536
Poland,POL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.120266182,6.247131213,6.410732738,6.591340467,6.774818354,6.980297505,7.171661676,7.344866065,7.502328742,7.645258456,7.759433372,7.870803842,7.955346226,7.978208638,7.921685475,7.818888832,7.630500586,7.391012279,7.15355356
Poland,POL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.664964293,6.799722373,6.971975485,7.162323041,7.357150524,7.583189106,7.797127447,7.99523016,8.181324704,8.357629343,8.524241371,8.707877757,8.879602744,8.990884775,9.010648339,8.938738597,8.759253581,8.510051292,8.251086746
Poland,POL,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.227888798,6.080483674,5.995511283,5.962312251,5.972861195,6.049910468,6.181095397,6.352544989,6.543588055,6.737749052,6.9054747,7.073389306,7.234738084,7.383898289,7.516359278,7.660956769,7.782852246,7.86741961,7.895307435
Poland,POL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.727808414,6.576474663,6.491258041,6.459494033,6.471937722,6.551475451,6.688629991,6.869782246,7.074931742,7.287982593,7.47527886,7.671667512,7.871525025,8.071781731,8.270868141,8.485274821,8.688242037,8.857275857,8.96071733
Poland,POL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.742546292,7.421498214,7.050960465,6.702436661,6.420270256,6.198514935,6.042421977,5.952624043,5.922373034,5.945885032,6.002248404,6.121940761,6.285638855,6.464038543,6.636974754,6.827767044,7.002525574,7.162552099,7.315563209
Poland,POL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,8.25625403,7.923766827,7.536505044,7.173983457,6.884410089,6.650155671,6.486814998,6.394129928,6.364879496,6.393495902,6.449834962,6.576197681,6.752794729,6.950230121,7.149152689,7.370194087,7.578124792,7.777376503,7.981317978
Poland,POL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,8.156753959,8.298959061,8.399196636,8.410869185,8.30843965,8.080372334,7.745597004,7.357474005,6.997242728,6.716857525,6.476815212,6.318173594,6.232768209,6.203925233,6.221825027,6.307833111,6.445945866,6.6245459,6.828007609
Poland,POL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.889273238,7.99459726,8.055439591,8.033312998,7.907470485,7.682321499,7.35858975,6.984340527,6.63359288,6.354909544,6.125867653,5.971272396,5.884466026,5.850192684,5.859088877,5.932144289,6.056019407,6.218206696,6.400313163
Poland,POL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.887302946,7.147502116,7.342610957,7.507107479,7.658273273,7.778459203,7.876543234,7.929895961,7.903650314,7.780446621,7.551275129,7.238868535,6.881854764,6.54223151,6.262991551,6.047716921,5.89170135,5.797573657,5.762224774
Poland,POL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.851153841,7.123659248,7.337982609,7.529360029,7.714237206,7.856170617,7.983919914,8.070362101,8.07403782,7.974339572,7.743461245,7.427569049,7.068418418,6.731401223,6.460569141,6.256671759,6.113900995,6.034501895,6.016413788
Poland,POL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.580732365,4.985876451,5.490545779,5.98416782,6.395886612,6.725238807,6.974416044,7.160393177,7.318608854,7.468474321,7.583890903,7.692774407,7.765262171,7.754726679,7.637430076,7.423179912,7.108198061,6.742604789,6.401634394
Poland,POL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.303273778,4.716398527,5.219708664,5.709953474,6.124131332,6.44747762,6.697319015,6.892798985,7.068832036,7.243573386,7.37126773,7.503365314,7.606050848,7.625925641,7.535519778,7.341643207,7.046106195,6.702700127,6.389621786
Poland,POL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.627212872,4.40986164,4.203492537,4.111579471,4.192511553,4.419030243,4.806915985,5.288515587,5.759743451,6.156557129,6.473963148,6.728882099,6.931780346,7.105359396,7.261293734,7.386343403,7.486525403,7.541708798,7.520753581
Poland,POL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.982623807,3.798800613,3.632575756,3.579908926,3.691548292,3.930722564,4.310160445,4.766147181,5.207995416,5.584104374,5.875408383,6.11431132,6.313263967,6.492697016,6.662003385,6.809205677,6.941135207,7.034321049,7.053567436
Poland,POL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.29784948,12.55746402,12.78771528,12.96465183,13.07713433,13.17971187,13.21174183,13.22515656,13.29646216,13.47262589,13.77811603,14.18712365,14.6752083,15.19891962,15.73148386,16.3376979,16.93129535,17.51781676,18.11689725
Poland,POL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2930103,2987746,3039869,3082364,3112903,3134967,3142851,3148936,3168810,3199651,3262726,3346778,3446830,3555308,3667372,3789063,3911900,4034163,4159678
Poland,POL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,14.88177369,15.17373391,15.4406762,15.65756269,15.81199028,15.92690382,15.96894208,15.99248135,16.07996023,16.28374382,16.60071094,17.03699067,17.56748401,18.14383931,18.73525328,19.36840152,19.99344507,20.61543009,21.25531156
Poland,POL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1773559,1813000,1845639,1867858,1878049,1892151,1893942,1893764,1904416,1925715,1981997,2053592,2135739,2221997,2308452,2414040,2517359,2617976,2719433
Poland,POL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,9.556398279,9.778796182,9.967179849,10.0986512,10.16344295,10.25122941,10.27109002,10.27228603,10.32481882,10.46957583,10.76638328,11.14932729,11.59486923,12.06518018,12.53796624,13.11481249,13.67467647,14.22342174,14.77887441
Poland,POL,"Population ages 65 and above, total",SP.POP.65UP.TO,4703691,4800764,4885492,4950192,4990947,5026909,5036390,5042191,5072813,5125363,5244399,5400068,5582478,5777373,5975826,6203438,6429630,6652347,6879144
Poland,POL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.674394192,4.67213919,4.664267502,4.620884428,4.528385397,4.37313635,4.16218735,3.962282581,3.874654727,3.956243969,4.178284055,4.561949154,5.039343706,5.505392967,5.895049389,6.209026089,6.449064394,6.632059211,6.791054667
Poland,POL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.669670889,3.680056618,3.683010083,3.655241986,3.58772099,3.47020769,3.307014716,3.160221468,3.118179796,3.226320814,3.449988711,3.800830488,4.219259339,4.621031264,4.958675982,5.23874981,5.459730584,5.638491465,5.803664043
